bbl,bin,block_lot,borough,census_tract,cnadrprf_addrline1,cnadrprf_addrline2,cnadrprf_city,cnadrprf_state,cnadrprf_zip,cnbio_org_name,community_board,council_district,latitude,longitude,nta,primary,secondary
1000190021,1000800,19-21,MANHATTAN,13,89 Greenwich Street,,New York,NY,10006,George's New York,1,1,40.707835,-74.013638,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-American
1000200001,1000802,20-1,MANHATTAN,13,29 Broadway,,New York,NY,10006,Travelex,1,1,40.70601,-74.01315,Battery Park City-Lower Manhattan                                          ,Visitor Services,V-Currency Exchange
1000200001,1000802,20-1,MANHATTAN,13,29 Broadway,,New York,NY,10006,Bank of America,1,1,40.70601,-74.01315,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000200012,1000805,20-12,MANHATTAN,13,47 Broadway,2nd Floor,New York,NY,10006,China Chalet,1,1,40.706443,-74.01279,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Chinese
1000200012,1000805,20-12,MANHATTAN,13,47 Broadway,,New York,NY,10006,T.G.I. Friday's,1,1,40.706443,-74.01279,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Restaurant & Bar
1000200013,1000806,20-13,MANHATTAN,13,49 Broadway,,New York,NY,10006,Cafe Exchange & Catering,1,1,40.706493,-74.01275,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
,,20-16,,,1 Exchange Plaza,,New York,NY,10006,Sale & Pepe Fine Foods & Catering,,,,,,Casual Eating & Takeout,F-American
,,20-16,,,1 Exchange Plaza,,New York,NY,10006,Arce Shoe Repair,,,,,,Personal and Professional Services,P-Shoe Repair/Shine
1000200016,1000807,20-16,MANHATTAN,13,55 Broadway,,New York,NY,10006,FedEx Kinkos,1,1,40.706638,-74.012631,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Packaging/Shipping
1000200004,1000803,20-4,MANHATTAN,13,11 Trinity Place,,New York,NY,10006,Blarney Stone,1,1,40.706531,-74.013847,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Irish Pub
1000200004,1000803,20-4,MANHATTAN,13,39 Broadway,,New York,NY,10006,Hallmark Gold Crown,1,1,40.706251,-74.012952,Battery Park City-Lower Manhattan                                          ,Shopping,"S-Gifts, Cards & Stationery"
1000210004,1000809,21-4,MANHATTAN,13,65 Broadway,,New York,NY,10006,Variety Cafe On Broadway,1,1,40.707113,-74.012234,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
,,21-4,,,65 Broadway,Suite 744,New York,NY,,New York Diamond Center,,,,,,Shopping,S-Jeweler
1000210006,1000810,21-6,MANHATTAN,13,71 Broadway,,New York,NY,10006,Bean & Bean Organic Coffee,1,1,40.707294,-74.01209,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Coffeehouse
1000210006,1000810,21-6,MANHATTAN,13,71 Broadway,Lower Level,New York,NY,10006,71 Cleaners,1,1,40.707294,-74.01209,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Dry Cleaning
1000210006,1000810,21-6,MANHATTAN,13,71 Broadway,,New York,NY,10006,Champs Gourmet Deli,1,1,40.707294,-74.01209,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1000210006,1000810,21-6,MANHATTAN,13,1 Rector Street,,New York,NY,10006,International Haircutters,1,1,40.707492,-74.012101,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
1000210006,1000810,21-6,MANHATTAN,13,71 Broadway,,New York,NY,10006,David Shoe Repair,1,1,40.707294,-74.01209,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Shoe Repair/Shine
1000210006,1000810,21-6,MANHATTAN,13,1 Rector Street,,New York,NY,10006,Stapleton Factory Shoe Outlet,1,1,40.707492,-74.012101,Battery Park City-Lower Manhattan                                          ,Shopping,S-Shoes: Men's
1000210006,1000810,21-6,MANHATTAN,13,71 Broadway,,New York,NY,10006,Signature Bank,1,1,40.707294,-74.01209,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000210006,1000810,21-6,MANHATTAN,13,71 Broadway,Lower Level,New York,NY,10006,Complete Entertainment Exchange,1,1,40.707294,-74.01209,Battery Park City-Lower Manhattan                                          ,Shopping,S-Computers & Electronics
1000220013,1000811,22-13,MANHATTAN,9,26 Broadway,9th Floor,New York,NY,10004,"Das Smoke Shop, Inc.",1,1,40.70568,-74.013302,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Newsstands
1000220013,1000811,22-13,MANHATTAN,9,26 Broadway,,New York,NY,10004,HSBC,1,1,40.70568,-74.013302,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000220013,1000811,22-13,MANHATTAN,9,26 Broadway,Lobby,New York,NY,10004,Sol Speedy,1,1,40.70568,-74.013302,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Copy and Printing Services
1000220013,1000811,22-13,MANHATTAN,9,73 New Street,,New York,NY,10004,Sophie's Cuban Cuisine,1,1,40.705417,-74.01244,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Caribbean
1000220013,1000811,22-13,MANHATTAN,9,26 Broadway,Lobby,New York,NY,10004,Blue Chip Deli,1,1,40.70568,-74.013302,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1000220017,1078979,22-17,MANHATTAN,9,32 Broadway,,New York,NY,10004,Stir Cafe,1,1,40.706045,-74.013096,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
1000220017,1078979,22-17,MANHATTAN,9,69 New Street,,New York,NY,10004,Pita Grill,1,1,40.705507,-74.012396,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Middle Eastern
1000220017,1078979,22-17,MANHATTAN,9,69 New Street,Lower Level,New York,NY,10004,The Grotto Restaurant & Catering,1,1,40.705507,-74.012396,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Pizza
1000220017,1078979,22-17,MANHATTAN,9,32 Broadway,,New York,NY,10004,Sushi by Bento Nouveau,1,1,40.706045,-74.013096,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Japanese
1000220020,1000812,22-20,MANHATTAN,9,42 Broadway,Lower Level,New York,NY,10004,New Street Barber Shop,1,1,40.70627,-74.012909,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
1000220020,1000812,22-20,MANHATTAN,9,42 Broadway,,New York,NY,10004,Chase Bank,1,1,40.70627,-74.012909,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000220020,1000812,22-20,MANHATTAN,9,42 Broadway,,New York,NY,10004,Staples,1,1,40.70627,-74.012909,Battery Park City-Lower Manhattan                                          ,Shopping,S-Office Supplies & Equipment
1000220020,1000812,22-20,MANHATTAN,9,42 Broadway,Lobby,New York,NY,10004,VMS Candy & Cigar Corporation,1,1,40.70627,-74.012909,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Newsstands
1000220024,1000813,22-22,MANHATTAN,9,50 Broadway,,New York,NY,10004,Daffy's,1,1,40.706449,-74.012761,Battery Park City-Lower Manhattan                                          ,Shopping,S-Apparel: Men's & Women's
1000220024,1000813,22-24,MANHATTAN,9,50 Broadway,,New York,NY,10004,Pret A Manger,1,1,40.706449,-74.012761,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
1000220024,1000813,22-24,MANHATTAN,9,45 New Street,,New York,NY,10004,Trade Center Lock & Hardware,1,1,40.706051,-74.01213,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hardware & Locksmiths
1000220028,1000814,22-28,MANHATTAN,9,52 Broadway,,New York,NY,10004,Cafe Bravo,1,1,40.706493,-74.012725,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1000220028,1000814,22-28,MANHATTAN,9,52 Broadway,,New York,NY,10004,Amalgamated Bank,1,1,40.706493,-74.012725,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000230007,1000815,23-7,MANHATTAN,7,1 Wall Street,,New York,NY,10286,Bank of New York Mellon,1,1,40.707712,-74.011643,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000240001,1000817,24-1,MANHATTAN,9,60 New Street,,New York,NY,10004,"Christopher Norman Chocolates, Ltd.",1,1,40.705411,-74.012418,Battery Park City-Lower Manhattan                                          ,Shopping,S-Candy & Chocolate
1000240001,1000817,24-1,MANHATTAN,9,60 Broad Street,,New York,NY,10005,Pret A Manger,1,1,40.705351,-74.011502,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
1000240001,1000817,24-1,MANHATTAN,9,60 Broad Street,,New York,NY,10004,Au Bon Pain,1,1,40.705351,-74.011502,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
1000240001,1000817,24-1,MANHATTAN,9,60 Broad Street,,New York,NY,10004,LensCrafters Optique,1,1,40.705351,-74.011502,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,S-Glasses & Sunglasses
1000240019,1000818,24-19,MANHATTAN,9,44 New Street,,New York,NY,10004,Blue Chip Unisex Salon,1,1,40.705895,-74.012184,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
,,24-19,,,44 New Street,,New York,NY,,Mohan Jewelers,,,,,,Shopping,S-Jeweler
1000240029,1000819,24-29,MANHATTAN,9,30 Broad Street,,New York,NY,10004,Champs Gourmet Deli,1,1,40.70618,-74.01125,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1000240029,1000819,24-29,MANHATTAN,9,30 New Street,,New York,NY,10004,Dijon,1,1,40.706314,-74.011978,Battery Park City-Lower Manhattan                                          ,Shopping,S-Apparel: Women's
1000240029,1000819,24-29,MANHATTAN,9,30 New Street,,New York,NY,10004,Subway,1,1,40.706314,-74.011978,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Fast Food
1000240029,1000819,24-29,MANHATTAN,9,30 New Street,Ground Level,New York,NY,10004,Roman Shoe Repair & Shine,1,1,40.706314,-74.011978,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Shoe Repair/Shine
1000247501,1078985,24-32,MANHATTAN,9,40 Broad Street,,New York,NY,10012,SHO Shaun Hergatt at The Setai,1,1,40.706021,-74.011332,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Euro Asian
1000240036,1000820,24-36,MANHATTAN,9,50 Broad Street,,New York,NY,10004,Liberty Travel,1,1,40.705689,-74.011455,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Travel Agency
1000240001,1000817,24-38,MANHATTAN,9,15 Beaver Street,,New York,NY,10004,New York Lottery,1,1,40.705002,-74.012468,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Gaming
1000240001,1000817,24-38,MANHATTAN,9,25 Beaver Street,Lobby,New York,NY,10004,Gary Vending,1,1,40.704983,-74.012046,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Newsstands
1000240001,1000817,24-38,MANHATTAN,9,29 Beaver Street,,New York,NY,10004,Broad Street Jewelers,1,1,40.704975,-74.011881,Battery Park City-Lower Manhattan                                          ,Shopping,S-Jeweler
1000247501,1078985,24-7501,MANHATTAN,9,40 Broad Street,Floor 3,New York,NY,10004,The Setai Spa,1,1,40.706021,-74.011332,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Spa
1000250001,1000821,25-1,MANHATTAN,9,55 Broad Street,,New York,NY,10004,Cosi Sandwich Bar,1,1,40.705189,-74.011505,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
1000250001,1000821,25-1,MANHATTAN,9,55 Broad Street,,New York,NY,10004,Starbucks Coffee,1,1,40.705189,-74.011505,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Coffeehouse
1000250019,1000824,25-19,MANHATTAN,9,25 Broad Street,,New York,NY,10004,Bobby Van's Steakhouse,1,1,40.706114,-74.01126,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Steak
1000250019,1000824,25-19,MANHATTAN,9,25 Broad Street,,New York,NY,10004,Exchange Cleaners,1,1,40.706114,-74.01126,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Dry Cleaning
1000250019,1000824,25-19,MANHATTAN,9,25 Broad Street,,New York,NY,10005,Canali,1,1,40.706114,-74.01126,Battery Park City-Lower Manhattan                                          ,Shopping,S-Apparel: Men's
1000250019,1000824,25-19,MANHATTAN,9,25 Broad Street,,New York,NY,10004,Bobby Van's Grill,1,1,40.706114,-74.01126,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Steak
1000250027,1000825,25-27,MANHATTAN,9,27 William Street,,New York,NY,10005,De Janeiro,1,1,40.705565,-74.00994,Battery Park City-Lower Manhattan                                          ,Shopping,S-Apparel: Women's
1000250027,1000825,25-27,MANHATTAN,9,40 Exchange Place,,New York,NY,10005,Blimpie,1,1,40.705939,-74.010283,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Fast Food
1000250027,1000825,25-27,MANHATTAN,9,40 Exchange Place,4th Floor,New York,NY,10005,All Brands Office Equipment Inc.,1,1,40.705939,-74.010283,Battery Park City-Lower Manhattan                                          ,Shopping,S-Office Supplies & Equipment
1000250027,1000825,25-27,MANHATTAN,9,40 Exchange Place,Suite 1709,New York,NY,10005,"Sam Swick Leather Goods, Inc.",1,1,40.705939,-74.010283,Battery Park City-Lower Manhattan                                          ,Shopping,S-Leather & Luggage
1000250027,1000825,25-27,MANHATTAN,9,40 Exchange Place,,New York,NY,10006,Minas Shoe Repair Inc.,1,1,40.705939,-74.010283,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Shoe Repair/Shine
1000250027,1000825,25-27,MANHATTAN,9,40 Exchange Place,,New York,NY,10005,The Irish Punt,1,1,40.705939,-74.010283,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Irish Pub
1000250001,1000821,25-32,MANHATTAN,9,55 Broad Street,,New York,NY,10004,Cafe Doppio,1,1,40.705189,-74.011505,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Cafe & Eatery
1000250001,1000821,25-32,MANHATTAN,9,55 Broad Street,,New York,NY,10004,Hale and Hearty Soup,1,1,40.705189,-74.011505,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Soup
1000260021,1000826,26-1,MANHATTAN,7,45 Wall Street,,New York,NY,10286,Chase Bank,1,1,40.706595,-74.009861,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000260014,1078991,26-14,MANHATTAN,7,43 Exchange Place,,New York,NY,10005,Black Label,1,1,40.706015,-74.010445,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Spa
1000260014,1078992,26-14,MANHATTAN,7,37 Wall Street,,New York,NY,10005,Tiffany & Co.,1,1,40.70674,-74.010095,Battery Park City-Lower Manhattan                                          ,Shopping,S-Jeweler
1000260021,1000826,26-21,MANHATTAN,7,45 Wall Street,,New York,NY,10004,Tourbillon,1,1,40.706595,-74.009861,Battery Park City-Lower Manhattan                                          ,Shopping,S-Jeweler
1000260021,1000826,26-21,MANHATTAN,7,41 Exchange Place,,New York,NY,10004,Cucina Bene,1,1,40.705988,-74.010366,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Pizza
1000267501,1078988,26-7501,MANHATTAN,7,15 Broad Street,,New York,NY,10005,Hermés,1,1,40.706531,-74.011022,Battery Park City-Lower Manhattan                                          ,Shopping,S-Apparel: Men's & Women's
1000277501,1000827,27-1,MANHATTAN,7,55 Wall Street,,New York,NY,10005,Cipriani Wall Street,1,1,40.706191,-74.009165,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Italian
1000270017,1000829,27-17,MANHATTAN,7,67 Wall Street,,New York,NY,10005,Minas Shoe Repair Inc.,1,1,40.705749,-74.008342,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Shoe Repair/Shine
1000270017,1000829,27-17,MANHATTAN,7,67 Wall Street,,New York,NY,10005,BMW,1,1,40.705749,-74.008342,Battery Park City-Lower Manhattan                                          ,Shopping,S-Cars
1000270017,1000829,27-17,MANHATTAN,7,67 Wall Street,,New York,NY,10005,Tumi,1,1,40.705749,-74.008342,Battery Park City-Lower Manhattan                                          ,Shopping,S-Leather & Luggage
,,27-17,,,87 Beaver Street,,New York,NY,,Crumbs Bakeshop,,,,,,Casual Eating & Takeout,F-Bakery
1000270009,1000828,27-9,MANHATTAN,7,1 Hanover Street,,New York,NY,10005,US Post Office-Hanover Finance Station,1,1,40.705939,-74.00884,Battery Park City-Lower Manhattan                                          ,Community Resources,C-Post Office
,,27-9,,,63 Wall Street,,New York,NY,,Thomas Pink,,,,,,Shopping,S-Apparel: Men's
1000270009,1000828,27-9,MANHATTAN,7,63 Wall Street,,New York,NY,10005,La Maison du Chocolat,1,1,40.705843,-74.008516,Battery Park City-Lower Manhattan                                          ,Shopping,S-Candy & Chocolate
,,28-1,,,3 Hanover Square,,New York,NY,10004,Yorganic,,,,,,Casual Eating & Takeout,F-Health
,,28-1,,,3 Hanover Square,,New York,NY,10004,Hanover Gourmet Deli,,,,,,Casual Eating & Takeout,F-Deli
,,28-1,,,3 Hanover Square,,New York,NY,10004,Ray's Jewelry,,,,,,Shopping,S-Jeweler
1000280001,1000831,28-1,MANHATTAN,7,60 Beaver Street,,New York,NY,10004,Taste of Tokyo,1,1,40.705165,-74.009839,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Japanese
,,28-1,,,3 Hanover Square,,New York,NY,10005,Joseph's Restaurant,,,,,,Full Service Dining,F-Italian
1000280001,1000831,28-1,MANHATTAN,7,60 Beaver Street,,New York,NY,10004,George's Hair Styling,1,1,40.705165,-74.009839,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
,,28-1,,,3 Hanover Square,,New York,NY,10004,Leonidas Belgian Chocolates,,,,,,Shopping,S-Candy & Chocolate
,,28-1,,,3 Hanover Square,,New York,NY,10004,Underground Pizza,,,,,,Casual Eating & Takeout,F-Pizza
,,28-1,,,3 Hanover Square,,New York,NY,10004,Leo's Bagels,,,,,,Casual Eating & Takeout,F-Bagels
,,28-12,,,11 Hanover Square,,New York,NY,10005,Cafe Bravo,,,,,,Casual Eating & Takeout,F-Deli
1000280015,1000834,28-15,MANHATTAN,7,80 Beaver Street,,New York,NY,10005,Killarney Rose Garden,1,1,40.705346,-74.008692,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Irish Pub
,,28-17,,,1 Wall Street Court,,New York,NY,10005,Haru,,,,,,Full Service Dining,F-Japanese
,,28-17,,,1 Wall Street Court,,New York,NY,10005,Fino Wall Street,,,,,,Full Service Dining,F-Italian
,,28-5,,,5 Hanover Square,,New York,NY,10004,The UPS Store,,,,,,Personal and Professional Services,P-Packaging/Shipping
,,28-5,,,5 Hanover Square,,New York,NY,10005,Cafe Hanover,,,,,,Casual Eating & Takeout,F-Cafe & Eatery
1000290070,1000849,29-1,MANHATTAN,9,75 Broad Street,,New York,NY,10004,Barclay-Rex,1,1,40.704487,-74.011556,Battery Park City-Lower Manhattan                                          ,Shopping,S-Cigars
1000290022,1000836,29-22,MANHATTAN,9,77 Pearl Street,,New York,NY,10004,New Golden Chopsticks,1,1,40.703954,-74.010297,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Chinese
1000290022,1000836,29-22,MANHATTAN,9,77 Pearl Street,1st Floor,New York,NY,10004,Bingo Deli,1,1,40.703954,-74.010297,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Deli
1000290022,1000836,29-22,MANHATTAN,9,77 Pearl Street,,New York,NY,10004,Terrace Fish & Chip,1,1,40.703954,-74.010297,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Seafood
1000290022,1000836,29-22,MANHATTAN,9,77 Pearl Street,,New York,NY,10004,Ruben's Empanadas,1,1,40.703954,-74.010297,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Argentinian
1000290022,1000836,29-22,MANHATTAN,9,77 Pearl Street,,New York,NY,10004,Pizza Pizza NYC,1,1,40.703954,-74.010297,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Pizza
1000290022,1000836,29-22,MANHATTAN,9,77 Pearl Street,,New York,NY,10004,Burger Burger,1,1,40.703954,-74.010297,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Fast Food
1000290023,1000837,29-23,MANHATTAN,9,79 Pearl Street,,New York,NY,10004,Waterstone Grill,1,1,40.703987,-74.01025,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-American
1000290024,1000838,29-24,MANHATTAN,9,81 Pearl Street,,New York,NY,10004,Beckett's,1,1,40.704023,-74.0102,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Restaurant & Bar
1000290025,1078964,29-25,MANHATTAN,9,83 Pearl Street,,New York,NY,10004,Mad Dog & Beans,1,1,40.704056,-74.010153,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Mexican
1000290026,1077219,29-27,MANHATTAN,9,52 Stone Street,,New York,NY,10004,Stone Street Tavern,1,1,40.704399,-74.010225,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Restaurant & Bar
1000297504,1000000,29-27,MANHATTAN,9,54 Stone Street,,New York,NY,10004,Adrienne's Pizza Bar,1,1,40.704415,-74.010203,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Pizza
1000297502,1000841,29-33,MANHATTAN,9,1 Hanover Square,,New York,NY,10004,Harry's Cafe/Harry's Steak,1,1,40.704646,-74.009608,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Steak
1000297502,1000841,29-33,MANHATTAN,9,1 Hanover Square,,New York,NY,10004,Bayard's,1,1,40.704646,-74.009608,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Catering
1000297502,1000841,29-33,MANHATTAN,9,95 Pearl Street,,New York,NY,10004,Ulysses',1,1,40.704259,-74.009861,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Seafood
1000297502,1000841,29-33,MANHATTAN,9,62 Stone Street,,New York,NY,10004,Financier Patisserie,1,1,40.704574,-74.010012,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Bakery
1000290045,1000843,29-45,MANHATTAN,9,57 Stone Street,,New York,NY,10004,Vintry Wine & Whiskey,1,1,40.704443,-74.0102,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Wine Bar
1000290045,1000843,29-45,MANHATTAN,9,13 South William Street,,New York,NY,10004,Royal Wine Merchants,1,1,40.704638,-74.01051,Battery Park City-Lower Manhattan                                          ,Shopping,S-Liquor Store
1000290047,1000845,29-47,MANHATTAN,9,53 Stone Street,,New York,NY,10004,Smorgas Chef,1,1,40.704407,-74.010247,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Scandinavian
1000290047,1000845,29-47,MANHATTAN,9,17 South William Street,,New York,NY,10004,Crepes Du Nord,1,1,40.704572,-74.010622,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-French
1000297503,1087244,29-49,MANHATTAN,9,45 Stone Street,,New York,NY,10004,The Dubliner,1,1,40.704338,-74.01034,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Restaurant & Bar
1000290070,1000849,29-70,MANHATTAN,9,28 South William Street,,New York,NY,10004,Wong's Custom Tailor,1,1,40.704421,-74.010997,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Tailoring
1000290070,1000849,29-70,MANHATTAN,9,75 Broad Street,,New York,NY,10004,Wachovia ATM,1,1,40.704487,-74.011556,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Banks and Check Cashing
1000290070,1000849,29-70,MANHATTAN,9,75 Broad Street,,New York,NY,10004,Duane Reade,1,1,40.704487,-74.011556,Battery Park City-Lower Manhattan                                          ,Shopping,S-Drugstores
1000297501,1078999,29-82,MANHATTAN,9,56 Beaver Street,,New York,NY,10004,Delmonico's Steakhouse,1,1,40.705115,-74.010286,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Steak
1000297501,1078997,29-82,MANHATTAN,9,48 Beaver Street,,New York,NY,10004,Best Shoe Repair,1,1,40.70509,-74.010607,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Shoe Repair/Shine
1000297501,1078997,29-82,MANHATTAN,9,48 Beaver Street,,New York,NY,10004,Barber Shop,1,1,40.70509,-74.010607,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
1000290086,1000851,29-86,MANHATTAN,9,26 South William Street,,New York,NY,10004,Diwan E. Khaas,1,1,40.704498,-74.010809,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Indian
1000290086,1000851,29-86,MANHATTAN,9,10 South William Street,,New York,NY,10004,No. 1 Little House,1,1,40.704671,-74.010488,Battery Park City-Lower Manhattan                                          ,Full Service Dining,F-Chinese
1000300001,1079001,30-1,MANHATTAN,9,2 Coenties Slip,,New York,NY,10004,Oggi Hair Salon & Nail Spa,1,1,40.703636,-74.010589,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
1000300001,1079001,30-1,MANHATTAN,9,74 Pearl Street,,New York,NY,10004,L'Atelier Des Fleurs Floral & Event Design,1,1,40.703784,-74.01051,Battery Park City-Lower Manhattan                                          ,Shopping,S-Florist
1000300019,1000855,30-19,MANHATTAN,9,7 Hanover Square,,New York,NY,10005,Eastern Newsstands,1,1,40.70447,-74.009406,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Newsstands
1000300019,1000855,30-19,MANHATTAN,9,7 Hanover Square,,New York,NY,10004,L & M Pearl Cleaners,1,1,40.70447,-74.009406,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Dry Cleaning
1000300019,1000855,30-19,MANHATTAN,9,7 Hanover Square,,New York,NY,10004,Diamond's Hallmark,1,1,40.70447,-74.009406,Battery Park City-Lower Manhattan                                          ,Shopping,"S-Gifts, Cards & Stationery"
1000300019,1000855,30-19,MANHATTAN,9,7 Hanover Square,,New York,NY,10004,Esther's Shoe Repair,1,1,40.70447,-74.009406,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Shoe Repair/Shine
1000300019,1000855,30-19,MANHATTAN,9,7 Hanover Square,,New York,NY,10004,Optical Insight,1,1,40.70447,-74.009406,Battery Park City-Lower Manhattan                                          ,Shopping,S-Glasses & Sunglasses
1000300019,1000855,30-19,MANHATTAN,9,7 Hanover Square,,New York,NY,10004,Mark Wilkinson Furniture,1,1,40.70447,-74.009406,Battery Park City-Lower Manhattan                                          ,Shopping,S-Home Furnishings & Decor
1000300019,1000855,30-19,MANHATTAN,9,7 Hanover Square,,New York,NY,10004,Myoptics Opticians,1,1,40.70447,-74.009406,Battery Park City-Lower Manhattan                                          ,Shopping,S-Glasses & Sunglasses
1000300003,1000852,30-3,MANHATTAN,9,76 Pearl Street,,New York,NY,10004,Pearl Hairstyling Salon,1,1,40.703907,-74.010333,Battery Park City-Lower Manhattan                                          ,Personal and Professional Services,P-Hair Salon & Barber Shop
1000300003,1000852,30-3,MANHATTAN,9,76 Pearl Street,,New York,NY,10004,Nu Sushi,1,1,40.703907,-74.010333,Battery Park City-Lower Manhattan                                          ,Casual Eating & Takeout,F-Japanese
